Tanggal,Tipe Transaksi,Nomor Transaksi,Nama Panggilan,Status Hari Ini,Memo,Total,Sisa Tagihan
22/07/2025,Faktur Pembelian,JL.2507.08235,CANDRA (BLESSING),Lunas,MASUK,40845000.0,0.0
22/07/2025,Faktur Pembelian,JL.2507.08410,CANDRA (BLESSING),Lunas,MASUK,1600000.0,0.0
22/07/2025,Faktur Pembelian,002181,LILI (PLATINUM),Lunas,BAYAR,750000.0,0.0
22/07/2025,Faktur Pembelian,16777,PT TERA DATA INDONUSA,Lunas,"",200000.0,0.0
22/07/2025,Faktur Pembelian,072025119915,AGUS (DORAN),Lunas,MASUK,4440000.0,0.0
22/07/2025,Faktur Pembelian,ONLINE SBY / INV/2025/144934,WULAN (DISCOUNT NOTEBOOK),Lunas,"",342000.0,0.0
22/07/2025,Faktur Pembelian,ONLINE SBY / INV/2025/144671,WULAN (DISCOUNT NOTEBOOK),Lunas,"",624000.0,0.0
22/07/2025,Faktur Pembelian,JN-N/SBY//220725/004,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,"",1679000.0,0.0
22/07/2025,Faktur Pembelian,002180,LILI (PLATINUM),Lunas,BAYAR,1920000.0,0.0
22/07/2025,Faktur Pembelian,PJL-25-0-00489,PT. Surya Makmur Kreasindo (HJ),Lunas,"",5300000.0,0.0
22/07/2025,Faktur Pembelian,JL5525071030,YULI (HP CENTRE),Lunas,"",79500000.0,0.0
22/07/2025,Faktur Pembelian,JKT-JKT01A-NC25070833,AGRES IT,Lunas,"",21375000.0,0.0
22/07/2025,Faktur Pembelian,JKT-JKT0A-PC25075424,AGRES IT,Lunas,"",26450000.0,0.0
22/07/2025,Faktur Pembelian,JKT-JKT01A-PC25075649,AGRES IT,Lunas,"",27500000.0,0.0
23/07/2025,Faktur Pembelian,FK 1483,BETA COM,Lunas,MASUK,33875000.0,0.0
23/07/2025,Faktur Pembelian,16759,FIKTIF BELI,Lunas,"",490000.0,0.0
23/07/2025,Faktur Pembelian,16760,PT WAHANA DATARINDO SEMPURNA,Lunas,"",9880500.0,0.0
23/07/2025,Faktur Pembelian,16761,HARAPAN BARU,Lunas,"",1585000.0,0.0
23/07/2025,Faktur Pembelian,16762,FIKTIF BELI,Lunas,"",585000.0,0.0
23/07/2025,Faktur Pembelian,16763,FIKTIF BELI,Lunas,"",205000.0,0.0
23/07/2025,Faktur Pembelian,16764,DUAL RIZKY,Lunas,"",400000.0,0.0
23/07/2025,Faktur Pembelian,JL.2507.08556,CANDRA (BLESSING),Lunas,MASUK ,15880000.0,0.0
23/07/2025,Faktur Pembelian,JL.2507.08836,CANDRA (BLESSING),Lunas,MASUK ,10070000.0,0.0
23/07/2025,Faktur Pembelian,JL.2507.08838,CANDRA (BLESSING),Lunas,MASUK ,5295000.0,0.0
23/07/2025,Faktur Pembelian,JK/25/07/0119,ELMI COM,Lunas,"",13600000.0,0.0
23/07/2025,Faktur Pembelian,072025126199,AGUS (DORAN),Lunas,"",1499000.0,0.0
23/07/2025,Faktur Pembelian,16809,ANDRIANY MUSTIKA SARI (cencen),Lunas,"",17232000.0,0.0
24/07/2025,Faktur Pembelian,PJL-25-07-00536,PT. Surya Makmur Kreasindo (HJ),Lunas,"MASUK 



via bima permai",29925000.0,0.0
24/07/2025,Faktur Pembelian,JL.2507.09238,CANDRA (BLESSING),Lunas,"",46250000.0,0.0
24/07/2025,Faktur Pembelian,16767,FIKTIF BELI,Lunas,"",242000.0,0.0
24/07/2025,Faktur Pembelian,16768,ONLINE,Lunas,"",1080000.0,0.0
24/07/2025,Faktur Pembelian,ACJ01/01/FP/2507/BD00043,PT. ANGKASA CERAH JAYA,Lunas,"",26750000.0,0.0
24/07/2025,Faktur Pembelian,PJL-25-07-00563,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,10430000.0,0.0
24/07/2025,Faktur Pembelian,JL.2507.09105,CANDRA (BLESSING),Lunas,"",13275000.0,0.0
24/07/2025,Faktur Pembelian,PNLINE SBY / INV/2025/146546,WULAN (DISCOUNT NOTEBOOK),Lunas,"",334000.0,0.0
24/07/2025,Faktur Pembelian,16780,PIGURA KITA ( AMIN ),Lunas,"",2475000.0,0.0
24/07/2025,Faktur Pembelian,JKT-JKT01A-PC25076223,AGRES IT,Lunas,"",137250000.0,0.0
24/07/2025,Faktur Pembelian,002183,LILI (PLATINUM),Lunas,BAYAR,880000.0,0.0
25/07/2025,Faktur Pembelian,JL.2507.09521,CANDRA (BLESSING),Lunas,MASUK,14790000.0,0.0
25/07/2025,Faktur Pembelian,16770,PT. PRIMALAYAN CITRA MANDIRI,Lunas,"",1207680.0,0.0
25/07/2025,Faktur Pembelian,16771,EDISON ATK,Lunas,"",11160000.000288,0.0
25/07/2025,Faktur Pembelian,16772,ONLINE,Lunas,"",1110000.0,0.0
25/07/2025,Faktur Pembelian,16773,caturwarga computer,Lunas,"",16280000.0,0.0
25/07/2025,Faktur Pembelian,JL.2507.09639,CANDRA (BLESSING),Lunas,MASUK,15735000.0,0.0
25/07/2025,Faktur Pembelian,PJL-25-07-00572,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,14400000.0,0.0
25/07/2025,Faktur Pembelian,PJL-25-07-00562,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,12200000.0,0.0
25/07/2025,Faktur Pembelian,JL.2507.09571,CANDRA (BLESSING),Lunas,MASUK,32780000.0,0.0
25/07/2025,Faktur Pembelian,ONLINE SBY / INV/2025/147131,WULAN (DISCOUNT NOTEBOOK),Lunas,"",711999.999999,0.0
25/07/2025,Faktur Pembelian,JN-N/SBY//250725/005,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,BAYAR 27 8 2025,35750000.0,0.0
25/07/2025,Faktur Pembelian,JL5525071164,YULI (HP CENTRE),Lunas,"DP 20JT 05 09 25

DP 20JT 09 09 25

dp 20jt 13 09 25 + 6.250.000",66250000.0,0.0
25/07/2025,Faktur Pembelian,JKT-JKT01A-NC25070947,AGRES IT,Lunas,"",110000000.0,0.0
25/07/2025,Faktur Pembelian,JKT-JKT01A-PC25076433,AGRES IT,Lunas,"",27800000.0,0.0
25/07/2025,Faktur Pembelian,002185,LILI (PLATINUM),Lunas,BAYAR,270000.0,0.0
26/07/2025,Faktur Pembelian,JL.2507.09954,CANDRA (BLESSING),Lunas,MASUK,23125000.0,0.0
26/07/2025,Faktur Pembelian,JL.2507.09553,CANDRA (BLESSING),Lunas,MASUK,9140000.0,0.0
26/07/2025,Faktur Pembelian,JL.2507.09822,CANDRA (BLESSING),Lunas,MASUK,2800000.0,0.0
26/07/2025,Faktur Pembelian,JL.2507.09921,CANDRA (BLESSING),Lunas,"MASUK


BAYAR",57000000.0,0.0
26/07/2025,Faktur Pembelian,PJL-25-07-00598,PT. Surya Makmur Kreasindo (HJ),Lunas,"MASUK
",6845000.0,0.0
26/07/2025,Faktur Pembelian,S025070451,CV.MITRA TEGUH DISTRIBUSI EPRINT MATARAM,Lunas,"",21842187.0,0.0
27/07/2025,Faktur Pembelian,16779,FIKTIF BELI,Lunas,"",160000.0,0.0
27/07/2025,Faktur Pembelian,16781,ONLINE,Lunas,"",2368100.0,0.0
27/07/2025,Faktur Pembelian,16782,EKO HASAN,Lunas,"",540000.0,0.0
27/07/2025,Faktur Pembelian,16783,ONLINE,Lunas,"",820000.0,0.0
28/07/2025,Faktur Pembelian,JL.2507.10113,CANDRA (BLESSING),Lunas,"MASUK
",10480000.0,0.0
28/07/2025,Faktur Pembelian,INV/2025/143861,WULAN (DISCOUNT NOTEBOOK),Lunas,"",345000.0,0.0
28/07/2025,Faktur Pembelian,JL.2507.10642,CANDRA (BLESSING),Lunas,MASUK ,4550000.0,0.0
28/07/2025,Faktur Pembelian,16785,ONLINE,Lunas,"",1100000.0,0.0
28/07/2025,Faktur Pembelian,JL.2507.10516,CANDRA (BLESSING),Lunas,MASUK ,756000.0,0.0
28/07/2025,Faktur Pembelian,JL.2507.10520,CANDRA (BLESSING),Lunas,MASUK ,46250000.0,0.0
28/07/2025,Faktur Pembelian,JL.2507.10624,CANDRA (BLESSING),Lunas,MASUK ,22250000.0,0.0
28/07/2025,Faktur Pembelian,072025152660,AGUS (DORAN),Lunas,Sudah bayar,2514000.0,0.0
28/07/2025,Faktur Pembelian,00694532_036,PRIYO (K GALAXY),Lunas,"",2378500.0,0.0
28/07/2025,Faktur Pembelian,JKT-JKT01A-PC25077692,AGRES IT,Lunas,REFISI KE CV TIGA NUSA,86749999.999997,0.0
29/07/2025,Faktur Pembelian,16786,HARAPAN BARU,Lunas,"",2150000.0,0.0
29/07/2025,Faktur Pembelian,16787,KETUT DUARAYASA SUPLAYER,Lunas,MASUK ,10855000.0,0.0
29/07/2025,Faktur Pembelian,16788,FIKTIF BELI,Lunas,"",160000.0,0.0
29/07/2025,Faktur Pembelian,16789,caturwarga computer,Lunas,belum masuk ,8140000.0,0.0
29/07/2025,Faktur Pembelian,JL.2507.10986,CANDRA (BLESSING),Lunas,MASUK ,1515000.0,0.0
29/07/2025,Faktur Pembelian,JL.2507.10989,CANDRA (BLESSING),Lunas,MASUK ,5295000.0,0.0
29/07/2025,Faktur Pembelian,JL.2507.11045,CANDRA (BLESSING),Lunas,"MASUK 

",5295000.0,0.0
29/07/2025,Faktur Pembelian,16791,FIKTIF BELI,Lunas,"",255000.0,0.0
29/07/2025,Faktur Pembelian,16792,FIKTIF BELI,Lunas,"",435000.0,0.0
29/07/2025,Faktur Pembelian,JL0000001575,IP COM TOKO,Lunas,"",1430000.0,0.0
29/07/2025,Faktur Pembelian,002187,LILI (PLATINUM),Lunas,BAYAR,12170000.0,0.0
29/07/2025,Faktur Pembelian,00694635_036,PRIYO (K GALAXY),Lunas,"",775000.0,0.0
29/07/2025,Faktur Pembelian,JL5525071370,YULI (HP CENTRE),Lunas,"",66250000.0,0.0
29/07/2025,Faktur Pembelian,JKT-JKT01A-PC25077790,AGRES IT,Lunas,REFISI KE CV TIGA NUSA ,111000000.0,0.0
30/07/2025,Faktur Pembelian,JL.2507.11155,CANDRA (BLESSING),Lunas,MASUK ,10680000.0,0.0
30/07/2025,Faktur Pembelian,JL.2507.11244,CANDRA (BLESSING),Lunas,MASUK ,13875000.0,0.0
30/07/2025,Faktur Pembelian,JL.2507.11332,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 29 8 2025",26370000.0,0.0
30/07/2025,Faktur Pembelian,JL.2507.11423,CANDRA (BLESSING),Lunas,MASUK ,10890000.0,0.0
30/07/2025,Faktur Pembelian,16794,ENDRA TELKOMSEL,Lunas,"",2400000.0,0.0
30/07/2025,Faktur Pembelian,16795,PRIYO (K GALAXY),Lunas,"",910000.0,0.0
30/07/2025,Faktur Pembelian,JL.2507.11234,CANDRA (BLESSING),Lunas,MASUK ,3150000.0,0.0
30/07/2025,Faktur Pembelian,JL.2507.11236,CANDRA (BLESSING),Lunas,MASUK ,10070000.0,0.0
30/07/2025,Faktur Pembelian,JL.2507.11253,CANDRA (BLESSING),Lunas,MASUK ,9605000.0,0.0
30/07/2025,Faktur Pembelian,JL.2507.11264,CANDRA (BLESSING),Lunas,MASUK ,7440000.0,0.0
30/07/2025,Faktur Pembelian,JL.2507.11404,CANDRA (BLESSING),Lunas,MASUK ,855000.0,0.0
30/07/2025,Faktur Pembelian,002188,LILI (PLATINUM),Lunas,BAYAR,240000.0,0.0
30/07/2025,Faktur Pembelian,INV/2025/150503,WULAN (DISCOUNT NOTEBOOK),Lunas,"",603000.0,0.0
30/07/2025,Faktur Pembelian,FK 1570,BETA COM,Lunas,"",27175000.0,0.0
30/07/2025,Faktur Pembelian,ONLINE SBY / INV/2025/150425,WULAN (DISCOUNT NOTEBOOK),Lunas,"",534000.0,0.0
30/07/2025,Faktur Pembelian,00694745_036,PRIYO (K GALAXY),Lunas,"",1600000.0,0.0
31/07/2025,Faktur Pembelian,16796,ONLINE,Lunas,"",200000.0,0.0
31/07/2025,Faktur Pembelian,16797,ONLINE,Lunas,"",1100000.0,0.0
31/07/2025,Faktur Pembelian,JL.2507.11745,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR",8720000.0,0.0
31/07/2025,Faktur Pembelian,JL5525071447,YULI (HP CENTRE),Lunas,"",55125000.0,0.0
31/07/2025,Faktur Pembelian,16798,FIKTIF BELI,Lunas,"",215000.0,0.0
31/07/2025,Faktur Pembelian,16799,FIKTIF BELI,Lunas,"",645000.0,0.0
31/07/2025,Faktur Pembelian,16800,FIKTIF BELI,Lunas,"",160000.0,0.0
31/07/2025,Faktur Pembelian,16801,ONLINE,Lunas,"",600000.0,0.0
31/07/2025,Faktur Pembelian,JL.2507.11592,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",9170000.0,0.0
31/07/2025,Faktur Pembelian,JL.2507.11955,CANDRA (BLESSING),Lunas,"MASUK
BAYAR 29 8 2025",5920000.0,0.0
31/07/2025,Faktur Pembelian,JL.2507.11956,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",1790000.0,0.0
31/07/2025,Faktur Pembelian,JL.2507.11958,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",16390000.0,0.0
31/07/2025,Faktur Pembelian,JL.2507.11961,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",1005000.0,0.0
31/07/2025,Faktur Pembelian,JL5525071434,YULI (HP CENTRE),Lunas,"",1402500.0,0.0
31/07/2025,Faktur Pembelian,JL5525071439,YULI (HP CENTRE),Lunas,"",48500.0,0.0
31/07/2025,Faktur Pembelian,002189,LILI (PLATINUM),Lunas,BAYAR,2880000.0,0.0
31/07/2025,Faktur Pembelian,16824,ANDRIANY MUSTIKA SARI (cencen),Lunas,"",9400000.0,0.0
01/08/2025,Faktur Pembelian,16802,IQ TRONIK,Lunas,"",12480000.0,0.0
01/08/2025,Faktur Pembelian,JL.2508.00064,CANDRA (BLESSING),Lunas,MASUK,2370000.0,0.0
01/08/2025,Faktur Pembelian,JL.2508.00057,CANDRA (BLESSING),Lunas,MASUK,4425000.0,0.0
01/08/2025,Faktur Pembelian,JL.2508.00307,CANDRA (BLESSING),Lunas,MASUK,8475000.0,0.0
01/08/2025,Faktur Pembelian,JL.2508.00353,CANDRA (BLESSING),Lunas,MASUK,740000.0,0.0
01/08/2025,Faktur Pembelian,16803,TATIK (LEGENDA),Lunas,"",5050000.0,0.0
01/08/2025,Faktur Pembelian,JL.2508.00306,CANDRA (BLESSING),Lunas,MASUK,4475000.0,0.0
01/08/2025,Faktur Pembelian,JL.2508.00305,CANDRA (BLESSING),Lunas,MASUK,6320000.0,0.0
01/08/2025,Faktur Pembelian,JL.2508.00304,CANDRA (BLESSING),Lunas,MASUK,14133000.0,0.0
01/08/2025,Faktur Pembelian,JL.2508.00229,CANDRA (BLESSING),Lunas,MASUK,9340000.0,0.0
01/08/2025,Faktur Pembelian,16804,FIKTIF BELI,Lunas,"",5400000.0,0.0
01/08/2025,Faktur Pembelian,16805,FIKTIF BELI,Lunas,"",645000.0,0.0
01/08/2025,Faktur Pembelian,002186,LILI (PLATINUM),Lunas,BAYAR,19200000.0,0.0
01/08/2025,Faktur Pembelian,JL5525080007,YULI (HP CENTRE),Lunas,"",27900000.0,0.0
01/08/2025,Faktur Pembelian,FK 1598,BETA COM,Lunas,"",30012000.0,0.0
01/08/2025,Faktur Pembelian,JKT-JKT01A-PC25080167,AGRES IT,Lunas,TINTA EPSON,47400000.0,0.0
01/08/2025,Faktur Pembelian,JKT-JKT01A-PC25080347,AGRES IT,Lunas,"",52000000.0,0.0
01/08/2025,Faktur Pembelian,16843,GLOBAL FIBER OPTIC,Lunas,"

via bima permai",6975000.0,0.0
01/08/2025,Faktur Pembelian,16876,GLOBAL FIBER OPTIC,Lunas,"",6975000.0,0.0
02/08/2025,Faktur Pembelian,JL.2508.00507,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",17715000.0,0.0
02/08/2025,Faktur Pembelian,JL.2508.00525,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",3200000.0,0.0
02/08/2025,Faktur Pembelian,16806,KETUT DUARAYASA SUPLAYER,Lunas,MASUK ,11095000.0,0.0
02/08/2025,Faktur Pembelian,JL.2508.00702,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",5390000.0,0.0
02/08/2025,Faktur Pembelian,16807,ONLINE,Lunas,"",600000.0,0.0
02/08/2025,Faktur Pembelian,PJL-25-08-00042,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,34350000.0,0.0
02/08/2025,Faktur Pembelian,0820256527,AGUS (DORAN),Lunas,"BAYAR

TF ",3290000.0,0.0
02/08/2025,Faktur Pembelian,0820252468,AGUS (DORAN),Lunas,BAYAR,5908000.0,0.0
02/08/2025,Faktur Pembelian,0820252475,AGUS (DORAN),Lunas,BAYAR,8130000.0,0.0
02/08/2025,Faktur Pembelian,0820255094,AGUS (DORAN),Lunas,BAYAR,5600000.0,0.0
02/08/2025,Faktur Pembelian,0820255098,AGUS (DORAN),Lunas,"",5140000.0,0.0
02/08/2025,Faktur Pembelian,0820252549,AGUS (DORAN),Lunas,BAYAR,19060000.0,0.0
03/08/2025,Faktur Pembelian,16810,RIO MATRIX TOKO,Lunas,"",600000.0,0.0
03/08/2025,Faktur Pembelian,16811,FIKTIF BELI,Lunas,"",11740000.0,0.0
04/08/2025,Faktur Pembelian,JL.2508.00980,CANDRA (BLESSING),Lunas,BAYAR,22140000.0,0.0
04/08/2025,Faktur Pembelian,16813,PT TERA DATA INDONUSA,Lunas,"",659999.999999,0.0
04/08/2025,Faktur Pembelian,ACJ01/01/FP/2508/XD00015,PT. ANGKASA CERAH JAYA,Lunas,MASUK ,28500000.0,0.0
04/08/2025,Faktur Pembelian,16814,PT TERA DATA INDONUSA,Lunas,"",475000.000002,2.0e-06
04/08/2025,Faktur Pembelian,JL.2508.00985,CANDRA (BLESSING),Lunas,"",3670000.0,0.0
04/08/2025,Faktur Pembelian,JL.2508.01041,CANDRA (BLESSING),Lunas,"",16390000.0,0.0
04/08/2025,Faktur Pembelian,JL.2508.01045,CANDRA (BLESSING),Lunas,"",3870000.0,0.0
04/08/2025,Faktur Pembelian,JL.2508.01052,CANDRA (BLESSING),Lunas,BAYAR,27235000.0,0.0
04/08/2025,Faktur Pembelian,JL2508.01079,CANDRA (BLESSING),Lunas,"",29000000.0,0.0
04/08/2025,Faktur Pembelian,JL.2508.01172,CANDRA (BLESSING),Lunas,"",5340000.0,0.0
04/08/2025,Faktur Pembelian,D/25/01189/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",11548721.0,0.0
04/08/2025,Faktur Pembelian,D/25/01190/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",6172847.0,0.0
04/08/2025,Faktur Pembelian,D/25/01188/NYB,PT SAMAMAJU PRIMA NTB,Lunas,"",31261124.0,0.0
04/08/2025,Faktur Pembelian,16815,OBOR MAS BELI,Lunas,"",181999.999992,0.0
04/08/2025,Faktur Pembelian,JL.2508.01271,CANDRA (BLESSING),Lunas,"",32500000.0,0.0
04/08/2025,Faktur Pembelian,00695078_036,PRIYO (K GALAXY),Lunas,"",1330000.0,0.0
04/08/2025,Faktur Pembelian,002191,LILI (PLATINUM),Lunas,BAYAR,3850000.0,0.0
04/08/2025,Faktur Pembelian,JL5525080142,YULI (HP CENTRE),Lunas,"RAHMAT
TIDAK PESAN, SALAH ORDER, BANTU JUAL",15134000.0,0.0
04/08/2025,Faktur Pembelian,INV/2025/153259,WULAN (DISCOUNT NOTEBOOK),Lunas,"",642000.0,0.0
04/08/2025,Faktur Pembelian,JKT-JKT01A-PC25080857,AGRES IT,Lunas,"",57000000.0,0.0
05/08/2025,Faktur Pembelian,JL.2508.01583,CANDRA (BLESSING),Lunas,"",11200000.0,0.0
05/08/2025,Faktur Pembelian,16816,ATM,Lunas,"",2500000.0,0.0
05/08/2025,Faktur Pembelian,16817,AIRAV,Lunas,"",195000.0,0.0
05/08/2025,Faktur Pembelian,16818,EDISON ATK,Lunas,"",11160000.000288,0.0
05/08/2025,Faktur Pembelian,16819,PERDANA SURABAYA,Lunas,BELUM MASUK,7090000.0,0.0
05/08/2025,Faktur Pembelian,16820,FIKTIF BELI,Lunas,"",287500.0,0.0
05/08/2025,Faktur Pembelian,16821,ATM SURABAYA,Lunas,"",12300000.0,0.0
05/08/2025,Faktur Pembelian,2586,IQ TRONIK,Lunas,MASUK ,12480000.0,0.0
05/08/2025,Faktur Pembelian,ACJ01/01/FP/2508/XE00042,PT. ANGKASA CERAH JAYA,Lunas,"MASUK 
BEDA NILAI",53750000.0,0.0
05/08/2025,Faktur Pembelian,JL.2508.01514,CANDRA (BLESSING),Lunas,"",9270000.0,0.0
05/08/2025,Faktur Pembelian,JL.2508.01535,CANDRA (BLESSING),Lunas,"",15740000.0,0.0
05/08/2025,Faktur Pembelian,JL.2508.01747,CANDRA (BLESSING),Lunas,"",9140000.0,0.0
05/08/2025,Faktur Pembelian,JL.2508.01895,CANDRA (BLESSING),Lunas,MASUK,3550000.0,0.0
05/08/2025,Faktur Pembelian,002193,LILI (PLATINUM),Lunas,BAYAR,7755000.0,0.0
05/08/2025,Faktur Pembelian,002194,LILI (PLATINUM),Lunas,BAYAR,1940000.0,0.0
05/08/2025,Faktur Pembelian,JL5525080191,YULI (HP CENTRE),Lunas,"",1270000.0,0.0
05/08/2025,Faktur Pembelian,JKT-JKT01A-PC25081038,AGRES IT,Lunas,"",38000000.0,0.0
05/08/2025,Faktur Pembelian,JN-N/SBY//050825/003,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,parfum ,1680000.0,0.0
05/08/2025,Faktur Pembelian,00695253_036,PRIYO (K GALAXY),Lunas,"",9990000.0,0.0
06/08/2025,Faktur Pembelian,16822,FIKTIF BELI,Lunas,"",645000.0,0.0
06/08/2025,Faktur Pembelian,JL.2508.02233,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",16390000.0,0.0
06/08/2025,Faktur Pembelian,JL.2508.02284,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",1050000.0,0.0
06/08/2025,Faktur Pembelian,JL.2508.02336,CANDRA (BLESSING),Lunas,"SAMPAI

BAYAR",11090000.0,0.0
06/08/2025,Faktur Pembelian,PJL-25-08-00074,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,36775000.0,0.0
06/08/2025,Faktur Pembelian,JL.2508.02368,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",5865000.0,0.0
06/08/2025,Faktur Pembelian,00695317_036,PRIYO (K GALAXY),Lunas,"",1722500.0,0.0
06/08/2025,Faktur Pembelian,2508024,ANDY (JMK),Lunas,"",35900000.0,0.0
06/08/2025,Faktur Pembelian,JKT-JKT01A-PC25081373,AGRES IT,Lunas,"",42750000.0,0.0
06/08/2025,Faktur Pembelian,00695295_036,PRIYO (K GALAXY),Lunas,"",5250000.0,0.0
06/08/2025,Faktur Pembelian,JL5525080262,YULI (HP CENTRE),Lunas,"",26100000.0,0.0
06/08/2025,Faktur Pembelian,JKT-JKT01A-PC25081616,AGRES IT,Lunas,MONITOR ,8650000.0,0.0
06/08/2025,Faktur Pembelian,16866,AGUS (DORAN),Lunas,"",5703300.0,0.0
06/08/2025,Faktur Pembelian,16867,AGUS (DORAN),Lunas,"",572000.0,0.0
06/08/2025,Faktur Pembelian,6622,GUDANG AKSESORIES SURABAYA (KURNIAWAN),Lunas,"",10109000.0,0.0
07/08/2025,Faktur Pembelian,16823,ONLINE,Lunas,"",78000.0,0.0
07/08/2025,Faktur Pembelian,JL.2508.02511,CANDRA (BLESSING),Lunas,"MASUK

BAYAR",11899000.0,0.0
07/08/2025,Faktur Pembelian,JL.2508.02737,CANDRA (BLESSING),Lunas,MASUK,1355000.0,0.0
07/08/2025,Faktur Pembelian,JL.2508.02807,CANDRA (BLESSING),Lunas,MASUK,11980000.0,0.0
07/08/2025,Faktur Pembelian,16834,KETUT DUARAYASA SUPLAYER,Lunas,"",16420000.0,0.0
08/08/2025,Faktur Pembelian,16825,ONLINE,Lunas,"",192000.0,0.0
08/08/2025,Faktur Pembelian,ONLINE SBY / INV/2025/155948,WULAN (DISCOUNT NOTEBOOK),Lunas,"",2047000.0,0.0
08/08/2025,Faktur Pembelian,JKT-JKT01A-PC25081970,AGRES IT,Lunas,Lunas tgl 8 09 25,39000000.000005,0.0
09/08/2025,Faktur Pembelian,16827,CAMELION INDONESIA,Lunas,"",615000.0,0.0
09/08/2025,Faktur Pembelian,08202547549,AGUS (DORAN),Lunas,"",6380000.0,0.0
09/08/2025,Faktur Pembelian,002198,LILI (PLATINUM),Lunas,BAYAR,430000.0,0.0
09/08/2025,Faktur Pembelian,2508042,ANDY (JMK),Lunas,"",1725000.0,0.0
09/08/2025,Faktur Pembelian,S5869-0825,BETA COM,Lunas,"",7480000.0,0.0
09/08/2025,Faktur Pembelian,JKT-JKT01A-PC25082529,AGRES IT,Lunas,"",55625000.0,0.0
09/08/2025,Faktur Pembelian,JKT-JKT01A-PC25082635,AGRES IT,Lunas,tgl 9 9 25 30jt + 25jt ,109000000.0,0.0
09/08/2025,Faktur Pembelian,JL0000001669,IP COM TOKO,Lunas,"",5800000.0,0.0
10/08/2025,Faktur Pembelian,16829,FAST PRINT,Lunas,BANDUNG,320000.0,0.0
10/08/2025,Faktur Pembelian,16830,PT WOOK GLOBAL TECHNOLOGY,Lunas,"",2671999.999992,0.0
11/08/2025,Faktur Pembelian,JL.2508.03825,CANDRA (BLESSING),Lunas,"MASUK

BAYAR
",14325000.0,0.0
11/08/2025,Faktur Pembelian,16831,ONLINE,Lunas,"",1150000.0,0.0
11/08/2025,Faktur Pembelian,16832,FIKTIF BELI,Lunas,"",75000.0,0.0
11/08/2025,Faktur Pembelian,JL.2508.03763,CANDRA (BLESSING),Lunas,"MASUK


BAYAR",16660000.0,0.0
11/08/2025,Faktur Pembelian,JL.2508.03762,CANDRA (BLESSING),Lunas,"MASUK


BAYAR",1585000.0,0.0
11/08/2025,Faktur Pembelian,JL.2508.04011,CANDRA (BLESSING),Lunas,"MASUK


BAYAR",492000.0,0.0
11/08/2025,Faktur Pembelian,JL.2508.04156,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR",1525000.0,0.0
11/08/2025,Faktur Pembelian,16833,ONLINE,Lunas,"",1150000.0,0.0
11/08/2025,Faktur Pembelian,PJL-25-08-00162,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,19950000.0,0.0
11/08/2025,Faktur Pembelian,FK 1724,BETA COM,Lunas,"",46080000.0,0.0
11/08/2025,Faktur Pembelian,JL5525080529,YULI (HP CENTRE),Lunas,"",9894000.0,0.0
11/08/2025,Faktur Pembelian,16880,PT TERA DATA INDONUSA,Lunas,"",839999.999999,0.0
11/08/2025,Faktur Pembelian,JKT-JKT01A-NC25080351,AGRES IT,Lunas,"",124600000.0,0.0
11/08/2025,Faktur Pembelian,JKT-JKT01A-PC25082952,AGRES IT,Lunas,"",23700000.0,0.0
12/08/2025,Faktur Pembelian,16836,FIKTIF BELI,Lunas,"",128000.0,0.0
12/08/2025,Faktur Pembelian,JL.2508.04642,CANDRA (BLESSING),Lunas,MASUK ,2450000.0,0.0
12/08/2025,Faktur Pembelian,JL.2508.04644,CANDRA (BLESSING),Lunas,MASUK ,23200000.0,0.0
12/08/2025,Faktur Pembelian,16837,FIKTIF BELI,Lunas,"",128000.0,0.0
12/08/2025,Faktur Pembelian,16838,FIKTIF BELI,Lunas,"",128000.0,0.0
12/08/2025,Faktur Pembelian,08202562212,AGUS (DORAN),Lunas,BAYAR,17800000.0,0.0
12/08/2025,Faktur Pembelian,002199,LILI (PLATINUM),Lunas,BAYAR,860000.0,0.0
12/08/2025,Faktur Pembelian,JKT-JKT01A-PC25083469,AGRES IT,Lunas,"",18399999.999999,0.0
